company_name,request_url,request_company_url,location,tags,founding_date,founders,employee_range,urls,emails,phones,description_short,description
SelectYourDeals,https://e27.co/startup/selectyourdeals,http://selectyourdeals.com,India,,May 2018,,,"http://www.twitter.com/selectyourdeal1,https://www.linkedin.com/company/selectyourdeals/",,,"Find latest technology News, Gadgets reviews including Laptops, Mobile Phones, Smart Devices like Smartwatch, Camera and Many More.",
Skyhigh.vip,https://e27.co/startup/skyhigh-vip,http://skyhigh.vip/,Singapore,,,,,https://www.facebook.com/skyhigh.vip/,,,,Skyhigh.Vip is an exclusive members only concierge and lifestyle club offering global concierge services 24/7/365.
Additor,https://e27.co/startup/additor,https://additor.io/,South Korea,Productivity & CRM,,,,"http://www.twitter.com/infoadditor.io,https://www.facebook.com/additor.io",,,Additor aims to change how people work on research and documents. Additor is a unified document collaboration platform for SMBs and freelancers.,Additor aims to change how people work on research and documents. Additor is a unified document collaboration platform for SMBs and freelancers.
Groovy Antoid,https://e27.co/startup/groovy-antoid,https://www.groovyantoid.com/,Lebanon,Gaming,,,,"http://www.twitter.com/GroovyAntoid,http://www.facebook.com/groovyantoid",,,"Groovy Antoid is a team of indie game developers based in Beirut and focused on creating 2D mobile games with simple mechanics and lovable characters, often with a quirky touch.","Groovy Antoid is a team of indie game developers based in Beirut and focused on creating 2D mobile games with simple mechanics and lovable characters, often with a quirky touch."
Elumium ,https://e27.co/startup/elumium,https://www.elumium.com/,United Kingdom,Productivity & CRM,,,,,,,"Elumium is a property technology company specialising in communication and property management. We work with super prime residential developments, luxury hotel residences and PRS schemes globally.","Elumium is a property technology company specialising in communication and property management. We work with super prime residential developments, luxury hotel residences and PRS schemes globally."
Immersive Systems,https://e27.co/startup/immersive-systems,https://www.immersivesystems.io/,United States of America,Mobile,,,,,,,"Immersive Systems aims to reshape how fans engage with sports on their mobile phones, TV and at sports arenas through a next-generation digital experience platform.","Immersive Systems aims to reshape how fans engage with sports on their mobile phones, TV and at sports arenas through a next-generation digital experience platform."
Retarget Links,https://e27.co/startup/retarget-links,http://retargetlinks.com/,Canada,Advertising,,,,,,,"We operate in the online advertising space and strive to offer the most user-friendly tools to allow advertisers, media agencies and marketers to advertise to their social media, email and blogs.","We operate in the online advertising space and strive to offer the most user-friendly tools to allow advertisers, media agencies and marketers to advertise to their social media, email and blog followers."
Jazzy Pay,https://e27.co/startup/jazzy-pay,https://www.jazzypay.com/,Philippines,Banking & Accounting,,,,,,,"Jazzypay is a unified payment platform that was initially launched to enable customers to pay schools, clinics and hospitals efficiently through their mobile phones","Jazzypay is a unified payment platform that was initially launched to enable customers to pay schools, clinics and hospitals efficiently through their mobile phones using different payment methods such as; online banking, over-the-counter, credit card, e-wallets, e-checks and crypto-currency payment options."
Rooit,https://e27.co/startup/rooit,http://www.rooit.me/en/index.html,Taiwan,Gaming,,,,,,,"Rooit is using chatbots to connect millennials through AI, gamification and social networking. Rooit has over 300,000 users since launching in Taiwan in June 2017.",Rooit chat is a FREE messaging app designed with FUN in mind:
Talk-A-Bot,https://e27.co/startup/talk-a-bot,http://talkabot.net/,Hungary,,,,,,,,"Talk-A-Bot provides chatbot technology to help entreprise communicate via messaging platforms. Talk-A-Bot powers chat for some of Central Europe’s largest banks, utilities providers, and media.","Talk-A-Bot provides chatbot technology to help entreprise communicate via messaging platforms. Talk-A-Bot powers chat for some of Central Europe’s largest banks, utilities providers, and media companies."
ClassPass,https://e27.co/startup/classpass,https://classpass.com/,India,Health/Medical,,,,"http://www.twitter.com/classpass,https://www.facebook.com/classpass",,,"Discover the best workouts around. Search gyms and studios near you, book a spot and get moving. Start with one week, on us.","Discover the best workouts around. Search gyms and studios near you, book a spot and get moving. Start with one week, on us."
Yanolja Co.,https://e27.co/startup/yanolja-co,https://www.yanolja.com/,South Korea,Real Estate,,,,https://www.linkedin.com/company/yanolja,,,"Founded in 2005, over 9 million members have signed up to use the mobile apps or website to book and find information on places to stay.","Yanolja is South Korea’s leading accommodation platform, which recorded KRW 100.5 billion in revenue 2017. Yanolja means ""Hey, Let's have fun""​ in korean. It helps people enjoy various leisure activities by providing space-based on-demand service. Our main business is to provide accommodation information, reservation platform, budget hotel franchise and travel contents."
BiztechCS,https://e27.co/startup/biztechcs,https://www.bizztechcs.com,India,,December 2006,,,"http://www.twitter.com/biztechcs,https://www.facebook.com/biztechcs/,https://www.linkedin.com/company/biztechcs",,,"Biztech Web Development Blog with latest information and updates about Web Development Services like php development, open source web development, custom website designing, Web Application Development","Biztech is an enterprise solution provider, catering solutions for web & mobile. Our versatile teams design & build products that are one of its kinds! We are global."
YoungBrainz Infotech,https://e27.co/startup/youngbrainz-infotech,http://youngbrainzinfotech.com/,India,Design ,2016,,,"http://www.twitter.com/young_brainz,https://www.facebook.com/youngbrainzinfotech/,https://www.linkedin.com/company/youngbrainzinfotech/",,,"Youngbrainz is basically the group of young Indians with an age range of 21-35 years of age, who have a lot of enthusiasm to achieve and do more than what others do. Having such a young in-house team.",The New and improved..
Nemmadi,https://e27.co/startup/nemmadi,https://www.nemmadi.in/,India,,,,,"http://www.twitter.com/nemmadi_in,https://www.facebook.com/nemmadi.in,https://www.linkedin.com/company/nemmadi",,,"A leader in Home Inspection & Pre Delivery Quality Inspection services, in India. Nemmadi offers you complete peace of mind.",
Gamelynx,https://e27.co/startup/gamelynx,https://gamelynx.gg/,Canada,,,,,"http://www.twitter.com/playgamelynx,https://www.facebook.com/playgamelynx,https://www.linkedin.com/company/gamelynx/",,,Team-based competitive mobile games.,Team-based competitive mobile games.
Pro Movers Melbourne,https://e27.co/startup/pro-movers-melbourne,http://www.promovers.com.au,Australia,,,,,"http://www.twitter.com/promoversau,https://www.facebook.com/Pro-Movers-Melbourne-2054348464893443",,,"Promovers is a leading removalist company in Melbourne, we offers services for residential moving or commercial removalist at the most competitive rates.",Pro Movers Melbourne is the leading removalists offering comprehensive moving solutions at the most competitive rates. We have been in the industry since years and can handle all types of the relocation job.
